,Max,Min,Mean,Stddev,RMS,skew,kurtosis,crest factor,form factor,fault
51,37.77881437644077,0.0005587686286740867,9.064128485348354,16.52041142039652,17.915549656950947,0.9563729036720409,-1.1711108777379418,2.1087164558070475,1.976533065027753,B007
52,38.304890342146265,0.0010084904979344629,8.938879309774839,16.35466348270876,17.718470694258215,0.9715971186546031,-1.1167625333266096,2.161862104417353,1.982180324873916,B007
53,31.690540765724535,0.0009622131029414596,7.439131913826728,13.535394880088695,14.684915180934999,0.9699636817226308,-1.1213682374261504,2.1580336267020086,1.9740092461112178,B007
54,40.45763886187871,0.0007194730814449073,8.77792544157265,16.27874851176789,17.576260169004115,1.0445932407965164,-0.8569113487981008,2.3018343192954154,2.0023250694021795,B007
55,46.81290950167552,0.0006318195297234233,9.140894977910193,17.581905208399377,18.815922191316645,1.226684657807516,-0.2249534943015079,2.4879412779076646,2.058433253722643,B007
56,47.6179571189943,0.0007523710213366806,10.401192917206005,19.295526562470258,20.831766397945163,1.0336876565444,-0.8959885175005957,2.2858338659025725,2.002824730179223,B007
57,35.2359734613819,0.0006368797001575785,8.415129702627114,15.325450307460436,16.62303091038669,0.9588798218698087,-1.1617743935118892,2.1197081116756604,1.9753742957992857,B007
58,32.82342959208876,0.0006747533463622097,8.174571630498637,14.834446343030583,16.105179907668678,0.9456407050578346,-1.2090559832338732,2.0380666208180314,1.9701558241390424,B007
59,45.77305864231866,0.0008166441498408188,10.50180260161257,19.212750300430802,20.81529270095913,0.9859734921895722,-1.0646260312678104,2.19901104922774,1.9820685543796936,B007
60,41.477447147394486,0.0006519630203785135,8.778846977248316,16.365064932981635,17.646716004063165,1.0822565584747923,-0.7239359226980007,2.350434332248804,2.010140517290852,B007
61,44.88427341336439,0.000691133685765149,8.450048051938962,16.54275862268436,17.631174580056356,1.3053916397153766,0.040321055216221424,2.5457335930491887,2.086517670868236,B007
62,38.33064259765341,0.0010453410045994532,8.869765453301659,16.171230603757422,17.535474074900193,0.9802429288100823,-1.0843157537223669,2.1858914354941144,1.9769941118761865,B007
63,42.859480122633826,0.0007115906758824247,8.615890633135683,16.375407495824174,17.574649234754673,1.168222891516601,-0.4252801217118667,2.4387104146509646,2.0397948375951613,B007
64,42.542528355686386,0.0009473217394594689,9.693403936284838,17.79897082634762,19.26564356670987,0.9902585882655802,-1.0500555312739444,2.208206967412077,1.9875003345928608,B007
65,44.820740725933504,0.000604487186295923,9.578264740376845,17.80344256578891,19.211595501959817,1.0679746471537912,-0.7740638909377595,2.3330046024215556,2.005749060262868,B007
66,33.28657049191139,0.0007594439005722149,7.892865665457473,14.34875059404688,15.570746339589762,0.9635604897953923,-1.144280614913444,2.1377633265579474,1.9727621119581384,B007
67,48.77928367847327,0.0007837837556453637,10.210485509601032,19.108271025167003,20.584928545336385,1.099035648033157,-0.6653697229581526,2.3696600923846516,2.016057760033071,B007
68,44.096045418228954,0.0007904517817196451,10.07552718262443,18.516638179764616,20.038061315982667,0.9868756381194975,-1.0623540097365294,2.2006143569915753,1.988785395819183,B007
69,43.930989759447925,0.0006524129893890613,9.048620380587096,17.036648264973415,18.326046815484922,1.124925620933547,-0.5753168514272535,2.3971885590910773,2.025286291687251,B007
70,40.984030145861176,0.0009902526518430514,8.62953942669054,16.107270572767074,17.363254169598903,1.0908276262144079,-0.6938712690666229,2.3603887696132206,2.0120719439435684,B007
71,37.627505816970555,0.0007904983534080896,7.452502425126636,14.232320606317444,15.257092564030687,1.200115931145838,-0.31557630009099613,2.4662304209701897,2.0472442266627553,B007
72,32.49343016443383,0.0006442882953817139,8.21601742970511,14.909567283468125,16.186761239140722,0.9443155589704024,-1.2139716922545476,2.0074077627006965,1.9701468963073634,B007
73,38.41263416229036,0.0011876065980040815,8.060145606534247,15.07045125303161,16.238677148933196,1.0953174065616404,-0.6783254593527586,2.3655026705678357,2.0146878160325947,B007
74,43.49997657734664,0.0008351228944565957,10.49857227453341,19.175907993940587,20.783912920132884,0.9532443720560685,-1.1828138919466413,2.0929637621416917,1.979689464113975,B007
75,37.20168517380475,0.0007488170467954522,8.396271964564825,15.435547932617007,16.702440102737675,0.9995163097672459,-1.0170316361713516,2.227320376242934,1.98926859125428,B007
76,42.60976961530388,0.0008239731714096748,10.461646499662749,19.057551931979315,20.669725383250334,0.9482117148153899,-1.2005609206468757,2.0614579451468,1.9757621693599245,B007
77,43.711255513607284,0.0007468000085550852,8.967339813085118,16.870924575119407,18.151109259224032,1.1359825628409543,-0.5361948707581368,2.4081864578824073,2.024135321908732,B007
78,39.477627158580354,0.0006009490998788757,9.553047682509714,17.430963874488057,18.89760325858278,0.952471075285875,-1.1854521384154804,2.089028254979937,1.9781753307043188,B007
79,48.03250899249616,0.0007295107135798055,10.023220159283273,18.798395240246258,20.240359384628317,1.1020702019414341,-0.6548988493506784,2.373105540259072,2.0193469826044046,B007
80,53.21860632484747,0.0007888424171936369,10.841991620067686,20.530262162256076,22.05343485002305,1.1408574212399596,-0.5203328348598446,2.4131663247365682,2.034075991094095,B007
81,40.18920105507374,0.0007218302123169592,7.826049156596093,15.025940028858843,16.087372685850948,1.2402105979894997,-0.17809501260654992,2.498183006005739,2.055618660699556,B007
82,47.54498516639981,0.0007292266508788853,8.960567257488712,17.53237707422373,18.688311339301066,1.303001842589279,0.03240056591210472,2.544102797903086,2.0856169930182133,B007
83,44.45470379551846,0.0008380978639907161,9.640096624439746,17.890236262121793,19.312805266293005,1.0446325901121973,-0.8570436533925019,2.3018253010144556,2.0033829554499314,B007
84,28.521526880681055,0.0006364901543456545,7.251079454568134,13.121685120927976,14.2560319204765,0.9439386131441032,-1.2144190921877507,2.000663791985094,1.9660565036968793,B007
85,43.826167007788584,0.0008135137539411543,10.213926647716418,18.715191137427087,20.268211057258046,0.9718134315302043,-1.1162451391190358,2.162310570181991,1.984370140526662,B007
86,49.18679662958867,0.0008998235773698341,12.307650434069325,22.480926980096644,24.365884497717897,0.94505224766824,-1.2126100662316048,2.018674784171923,1.979734850956578,B007
87,45.14401013121164,0.0007464627826502235,10.118153357083195,18.647588176179706,20.165391244587877,1.0054349305817687,-0.996032581135371,2.238687540631164,1.9929912636154237,B007
88,43.95576453455754,0.00044951045691762946,10.098917704385407,18.498795473657644,20.035415980935824,0.9838575138501358,-1.0725726982560806,2.193903264917609,1.9839171451249216,B007
89,32.77003590878641,0.0006014818490243248,8.29952675851034,15.031744081187087,16.327624085342123,0.9440409158949337,-1.214194613296973,2.0070302781042844,1.967295794136668,B007
90,42.26598251010904,0.0007664668159640018,9.62515956452033,17.63259991251216,19.096824444337873,0.9924513817782007,-1.0415058333443519,2.2132466386389558,1.9840527646659918,B007
91,44.29733685365765,0.0012973297209916822,10.645632350619621,19.42252086904786,21.057291265487677,0.9552761139726059,-1.1751131582484047,2.1036578871974747,1.9780216498141656,B007
92,35.33715047753098,0.000952470821549607,8.693327601006803,15.792514533631767,17.1406540324903,0.9480485524992189,-1.200596167298062,2.0615987237446727,1.971702300797359,B007
93,34.13325184310007,0.0005741110301593766,7.325304513873337,13.567893463715341,14.653902300526005,1.0650037415635385,-0.7837447672298157,2.3292943506164123,2.000449574863829,B007
94,57.26229551638614,0.000705552292164394,12.060063307322784,22.591687551701405,24.331695997322527,1.084692674364029,-0.7161711629510465,2.353403376512978,2.0175429744675135,B007
95,38.19905556299018,0.0006234530792853246,8.059346819912138,15.046808631790617,16.219084897587177,1.0862960787143772,-0.709920491987547,2.3551917882045763,2.012456500508809,B007
96,45.550116882294546,0.0005528586743721091,11.040720936280566,20.167782947719825,21.858512167823093,0.9516820169399289,-1.188660382587418,2.0838617254721834,1.9798084105173352,B007
97,40.46077071319527,0.0006458079226416464,7.652041772436195,14.93956648154247,15.932531472163559,1.2964527571211777,0.010527694604410165,2.5395067183068867,2.08212813599044,B007
98,44.165273972172066,0.0006903333958907252,9.291134910895877,17.39275216930809,18.735515403974556,1.0880804268889361,-0.7041273263643615,2.3573023223477927,2.0164937420081035,B007
99,45.38737056636097,0.0007485196124745325,9.978869628937813,18.44597019031446,19.93238390912038,1.0279666041839677,-0.9158091704040885,2.277066846258829,1.9974590961002516,B007
100,46.10412329872018,0.0005165296430120097,10.03677505799992,18.556178497740348,20.05061455292307,1.0428207412885837,-0.8625297524936526,2.2993870425781497,1.9977148473544308,B007
101,41.508948937670255,0.00046438842163053397,8.030905346359761,15.477547269463003,16.556134859194756,1.2519311023294812,-0.13861925568639677,2.507164219831025,2.061552732245724,B007
102,52.57993122988913,0.0007951065159310343,10.933735364319949,20.52049143766274,22.090740520742436,1.1086181406725306,-0.6320018419849576,2.3801796585550585,2.0204202666941375,B007
103,33.972694943604054,0.000921218671064649,8.215880360336346,14.930069607728155,16.203218701095086,0.9535491968470596,-1.1803945215592397,2.0966633587009493,1.9721828934266212,B007
104,40.770746708405994,0.0005735495139421534,8.932762841535618,16.481801334653337,17.818187486771134,1.0351168784468678,-0.8896589665734154,2.2881534240604253,1.9947006097508837,B007
105,34.87640281373808,0.0006698245614387559,8.497746780344,15.418730913363254,16.74012561031764,0.9509981994171166,-1.189233431388766,2.083401500418987,1.969948745594415,B007
106,33.355563553253745,0.0010765235552937557,8.141153180090518,14.755158227197537,16.024316915944613,0.9505785511891289,-1.1904030476945242,2.0815591533929343,1.9683104544860617,B007
107,46.358843257492076,0.0006718014995340813,9.520346199839585,17.963177089667866,19.312644990400006,1.1280403087375797,-0.5646356236926908,2.4004398817736403,2.0285654098088806,B007
108,34.485602379673516,0.0006065376635590523,7.448084956303597,13.766742415044023,14.876382848267134,1.056436331896313,-0.8138687044083825,2.3181443185088875,1.9973433353061698,B007
109,51.88126928594717,0.0007140324698730187,9.71315285487751,19.109986544024924,20.344236920585818,1.3114846895117451,0.060154689502440295,2.550170325309662,2.094503939611107,B007
110,51.927772971262876,0.0007820015591592539,10.616198460005,20.012993671840192,21.52111976612018,1.1407418083652265,-0.5198972100401966,2.4128750518367843,2.0271964439246215,B007
111,44.27309536391557,0.000655338754189675,9.623235535462742,17.85181402135144,19.273246172928367,1.0413356804436442,-0.8686973378924487,2.2971270623888236,2.0027823388406336,B007
112,41.543355265019095,0.0011336548161255122,9.791401877583198,17.87989196688248,19.380422347882533,0.9655647155328428,-1.1380865692551905,2.1435732678734962,1.979330701587563,B007
113,50.67248586865844,0.0008914839132415322,10.078842936836446,19.246763715269815,20.632892411581953,1.1877467399479935,-0.3583501086371985,2.455908016086694,2.0471489178755093,B007
114,40.45299808460025,0.0005365665330881524,9.37294383648764,17.159242055182396,18.58727294634017,0.9768624229539974,-1.097831334537732,2.176381559650225,1.9830773842879927,B007
115,40.285492899332624,0.0006844229143632381,9.594569127604588,17.523783341848734,18.9935085366009,0.9593946880100729,-1.1605685664577048,2.121013756973948,1.9796103695740301,B007
116,41.81337221177682,0.0009570593484710076,9.481374819358546,17.37197982949691,18.813796566936137,0.9969370068685949,-1.025470494249806,2.2224845507929403,1.984289928979832,B007
117,48.05252073048811,0.0008792008789442885,10.850357531501007,19.97105603230022,21.603656003695676,0.9979926206747345,-1.0226348398907683,2.2242772576210204,1.9910547593455281,B007
118,41.05581438411468,0.0008771756445282485,10.28806925455087,18.766408453497505,20.34699472771101,0.9449336084555346,-1.2127855504000038,2.017782720914548,1.9777272318331869,B007
119,28.640697083363147,0.0007011952916712126,7.1437563642311925,12.926208412242175,14.044011567875613,0.9453336365255022,-1.2089781320592916,2.039352997178962,1.9659141286220254,B007
120,40.57069593225075,0.00046176010197990013,8.708715222933268,16.167029247284017,17.45115902114726,1.0615816402994729,-0.796622738595941,2.3248138351777845,2.003872967988654,B007
121,49.37403896796262,0.0005219009985477104,9.901328098940027,18.852680017250435,20.224537052219244,1.171045838624357,-0.4158313451932263,2.4412939015849955,2.0426085117191857,B007
122,34.43841406639875,0.0006820175365783458,7.723113494934435,14.170817363550913,15.341350615668263,1.008585906433369,-0.9836579686494127,2.2448097908163627,1.986420454099322,B007
123,29.21967888497348,0.000765343079090954,7.373956224690327,13.321967824892052,14.479837837150523,0.9440166341366085,-1.2134337576811323,2.0179562239298945,1.9636457548618835,B007
124,33.84911723089739,0.0007730778550996782,7.66148771956583,14.013994404853632,15.183590759728686,1.0002281368221384,-1.0129874787254296,2.2293222839405766,1.9818071000692183,B007
125,34.85201781243544,0.0006634773988483187,8.771855450655261,15.936108413177779,17.29624397041671,0.9445422772502853,-1.213323600478779,2.0150049844374256,1.971788530683628,B007
126,49.18197391398239,0.0005916901137522518,10.817125369039557,20.024725051285404,21.63044412296357,1.0259052493969685,-0.9235382974271085,2.2737385156955345,1.999648093649128,B007
127,32.43623390145021,0.0007038840985835861,7.550931396060774,13.784215091401567,14.942241378832232,0.9746342780303905,-1.10527779649041,2.170774322211168,1.978860698777824,B007
128,41.80244497614106,0.0008731638300128999,9.247359277570334,17.061398742337072,18.44501463195027,1.0212461090284084,-0.9395035751707423,2.2663275584358327,1.9946250684440305,B007
129,46.39236202728771,0.0007809928106044368,10.44167019310011,19.2018208114268,20.77618007686569,1.0023644243582606,-1.0066810674965825,2.2329591799671435,1.9897372443916737,B007
130,40.13324532787955,0.0007140124421006427,9.450094425880591,17.27537416242984,18.719989798435105,0.9657070181937404,-1.1377753915708608,2.143871111042725,1.9809315076437148,B007
131,38.16407475669931,0.0007169522716272426,9.221991186602057,16.810621514755972,18.229577414029524,0.9532487426226224,-1.1824587016979278,2.093524928741801,1.976750687044021,B007
132,37.79446154805369,0.0010426791142294058,9.13726313256557,16.630111803113255,18.041067563056878,0.953405492310716,-1.1815365215043492,2.094912699370757,1.9744498217149722,B007
133,26.63018171817096,0.0006081467699427024,5.395823535800903,10.150888756886358,10.921327133862881,1.168342096495515,-0.42269304720136924,2.438364989141374,2.0240334142509773,B007
134,49.502222842816835,0.0006831626818361219,10.083832382092623,19.052649952952862,20.477102137782463,1.1454337958841572,-0.5039303051411594,2.4174427860805503,2.0306864852441153,B007
135,38.897152028269346,0.000878214724301172,7.6098896340001705,14.61161790245691,15.643604947490129,1.2249567143388638,-0.23073402150948663,2.4864570640100467,2.0556940638923566,B007
136,40.05177566120372,0.0009089053502749961,9.484270515759537,17.325678776464915,18.777863008026145,0.9625540135920153,-1.1492044526836114,2.1329251174153607,1.9798953411149451,B007
137,38.88444692978774,0.0007887577501994802,9.452603781325253,17.238294686207407,18.69132610261201,0.9509842841190941,-1.190814758077187,2.0803471469236126,1.9773732756617763,B007
138,47.977726430634135,0.0007491288034331956,10.281305610075902,19.155351697731323,20.65833503403854,1.0597534302399907,-0.8038361984670512,2.3224391680927674,2.009310472571978,B007
139,43.00122035025392,0.0008404127086979415,8.728421046215091,16.48808432681164,17.721742102063665,1.1550723773236653,-0.4701314552735778,2.4264668847227218,2.0303491328192,B007
140,45.69672111071344,0.0005230082893968791,9.740956547351995,18.11180031725401,19.54274497986329,1.0722538380131375,-0.759027563190672,2.338295933237579,2.0062449601190178,B007
141,32.76337647829997,0.0010223486796010805,8.301396857069955,15.08770458707958,16.373672946904133,0.9443538635856006,-1.214100343147943,2.0009790463351553,1.9723997333002283,B007
142,43.47796909424382,0.0006810485554157509,10.974965098838394,20.000718972777307,21.69043622014627,0.9445681111067395,-1.2138832352317948,2.0044764730854556,1.9763558266296462,B007
143,38.989297049689085,0.0007666411066093767,9.600528470372847,17.487621903178855,18.967339079597142,0.94751125842674,-1.203035882437929,2.0556018367188487,1.9756557295913653,B007
144,36.52529488753912,0.0008570033682580879,8.625537819435676,15.721851725980347,17.049323935467722,0.965064351760572,-1.1394332350449163,2.142330981908058,1.9766099566627569,B007
145,42.76542049752241,0.0008690186883329583,9.039918321878528,16.883122175176883,18.196976695331585,1.0820014099484914,-0.7252663570566913,2.3501387737938817,2.0129580873857043,B007
146,27.63614368406409,0.0005519432250605113,6.525027867211681,11.831186773023841,12.847406219497831,0.967288890726319,-1.1296453036754126,2.1511068624982195,1.9689427357170617,B007
147,36.097932492988676,0.0007766720071904602,8.594948141206848,15.621599040026759,16.952970109879843,0.9612299369751796,-1.1528101981130539,2.1292984213988286,1.9724342522326628,B007
148,37.57197116766524,0.0006595795633517699,9.010892098258207,16.418877999385753,17.806692191991374,0.9566592043709257,-1.170068129749812,2.1099916122862714,1.9761297769211312,B007
149,36.771386766478955,0.0009181945275883881,8.467091155974831,15.484093070230042,16.777339734749066,0.9828880573986881,-1.0757700746949057,2.191729281747714,1.981476214875764,B007
150,50.62834230764176,0.000651389428620598,10.654800096437587,19.923090243889337,21.46713999006237,1.0890556019214117,-0.7004412190194356,2.358411149835459,2.0147858050607512,B007
151,35.39911623360191,0.0007699125743913444,7.331777343823235,13.699594373595323,14.763942030173165,1.1254876359646815,-0.5712292484823096,2.397673748735704,2.0136920882644187,B007
152,52.37748104218795,0.00040884749027255655,11.64196319383063,21.535763368443092,23.26694592948086,1.0123924823634192,-0.9717684042637673,2.251154113691475,1.9985414437498479,B007
153,48.73886296030893,0.0008004597187530756,9.922531751408203,18.784512821261938,20.17937853474033,1.1431100255935203,-0.512533687594269,2.4152806726134446,2.03369251319115,B007
154,48.851575279508054,0.0008222477257447822,10.163003138140814,19.082526313136682,20.54048665358174,1.1068765258677453,-0.6382889655705775,2.3783066148040644,2.0211040353313665,B007
155,34.01159574724859,0.000825954914941541,8.273672305609384,15.015253166177667,16.301204023306532,0.95166028769891,-1.1872501990956557,2.0864468476451647,1.9702501405880726,B007
156,39.171866095156304,0.0007927527253004936,9.145804067141308,16.680951372654494,18.08640659153427,0.97279347363222,-1.1117057203948024,2.1658180632459922,1.9775633130513275,B007
157,38.439625876442555,0.000914097300407461,9.066919424538073,16.529404604172235,17.92421804008315,0.9657283462110889,-1.1370097121033116,2.1445636172513463,1.9768807023446473,B007
158,36.28038474141618,0.0007939299768182446,9.100778918803353,16.54633961187145,17.95502331275007,0.9447825968037576,-1.2125849900297088,2.020625877753835,1.9729106127007143,B007
159,36.86157866532753,0.0008537784232042588,8.4380071215037,15.421206120546774,16.71187789024285,0.9888950905559972,-1.0538595483533244,2.2057113453927872,1.9805479717661933,B007
160,28.4304537811125,0.0009818304973470266,7.181141563149435,13.064070423054241,14.174095673664612,0.9444598488395513,-1.2139250759845588,2.00580371655993,1.973794214891967,B007
161,30.41963253645937,0.0006652531301351516,7.681228926746551,13.880633534051672,15.086062001675513,0.9439631835514122,-1.2136258037510326,2.0164064374838744,1.9640167147140792,B007
162,41.25846093397311,0.0009014474524872897,10.35451861046646,18.817888660288588,20.42216620688503,0.9447045917922632,-1.2126813615212684,2.02027838359593,1.9722950892417233,B007
163,37.06523025018069,0.000766627759124734,8.887845656665608,16.161791154966586,17.53701391589718,0.9572696061117777,-1.1671838851116345,2.113542843036768,1.973145641063756,B007
164,42.275015059384536,0.0008290260822491485,8.51486303681044,16.16341175404649,17.35228478112127,1.1656403677503697,-0.43428935373001254,2.4362794636345755,2.037881843325717,B007
165,48.74120107917712,0.0005096573446992934,9.06523901057242,17.898598299396905,19.03925948577258,1.3261470531096533,0.10899882109614945,2.5600365978309103,2.1002490351956373,B007
166,49.78825807876693,0.0006250609332959143,10.671208908019413,19.872507712799532,21.434241110999476,1.060055734342669,-0.8026612869279042,2.322837455309623,2.008604769689369,B007
167,40.687511137808364,0.0005525666387927935,8.456872627673395,15.837161841126065,17.058207054815536,1.1134478684007616,-0.6145951286108575,2.3852161605883584,2.0170821775174934,B007
