,Max,Min,Mean,Stddev,RMS,skew,kurtosis,crest_factor,form_factor,fault
36,0.4007501538461538,-0.40659138461538463,0.016669876802884613,0.16074682968397658,0.1615307838064134,0.013913571583277305,-0.34142263790625593,2.480952202438595,9.68998065891294,B007
37,0.496296,-0.553248,0.020005278245192323,0.13851273269011544,0.1398829945507489,-0.1270420016269534,0.7133081569896058,3.5479366279933773,6.9923043726905245,B007
38,0.4591624615384615,-0.3988726153846154,0.01596131790865386,0.15994732182323065,0.16066401553249401,0.04351609034962341,-0.13146529072867397,2.8579048022461304,10.06583644608605,B007
39,0.4831532307692308,-0.35923569230769226,0.018840169471153825,0.1423061365708898,0.14347896043879355,0.295962329106635,0.3101937524227294,3.367415189597351,7.615587569871605,B007
40,0.4430990769230769,-0.3513083076923077,0.017663448317307675,0.132620806130117,0.1337277068229034,0.1459829749772311,-0.056308153982021825,3.3134425725992314,7.570872030229183,B007
41,0.3919883076923077,-0.3644510769230769,0.017612109374999994,0.1400900195577878,0.14112489053565952,-0.021312758255193274,-0.3765493807383189,2.777598666007538,8.01294652053338,B007
42,0.4134756923076923,-0.4047138461538461,0.020737265624999987,0.13381874818059725,0.1353514085589481,-0.31413472869029885,0.17776371434804528,3.0548311000961315,6.526965078547967,B007
43,0.4226547692307692,-0.4320424615384615,0.018045434495192293,0.15211040888943653,0.15310329489951668,0.06084517250654742,-0.27422827107751413,2.760585717689237,8.484322998169251,B007
44,0.3517255384615385,-0.3364966153846153,0.019387581129807666,0.13437287218649538,0.1356993522535958,-0.044140611943307644,-0.45109085272703764,2.5919470699037057,6.999292554601524,B007
45,0.4487316923076923,-0.4885772307692308,0.020352223557692315,0.1400052277888256,0.14140910422403172,-0.1414450762860595,0.6166896795385219,3.173287142790858,6.948091142138855,B007
46,0.4199427692307692,-0.3452584615384615,0.01869735757211537,0.13590087953703206,0.13711529476464987,-0.046200893424751414,-0.17743930388121054,3.0626982201480555,7.333404960342587,B007
47,0.3425464615384616,-0.3765507692307693,0.02078636358173076,0.121286612647562,0.12299654325247543,-0.11827826545354474,-0.02332058549443561,2.785008850495215,5.91717463080352,B007
48,0.4819015384615384,-0.3644510769230769,0.017205879807692306,0.1350521162054386,0.13607830391260578,0.008055550695040863,0.13478926878613207,3.5413546803980767,7.908825670848211,B007
49,0.4925409230769231,-0.3696664615384616,0.021494515024038475,0.13743270117084097,0.1390371046212474,0.13625343673770612,-0.21166794201447603,3.542514240487527,6.468492285857797,B007
50,0.4504006153846154,-0.4289132307692308,0.017991650841346126,0.13971805467521284,0.14080401519139069,-0.12636889683345975,-0.03146674295136265,3.1987767875255497,7.8260753520078765,B007
51,0.3800972307692307,-0.3062473846153846,0.017949072115384653,0.13280288017578862,0.1339460746932678,-0.018014668286991154,-0.6093849556393218,2.8376884626118466,7.462562623415996,B007
52,0.4017932307692308,-0.4113895384615384,0.01969439242788459,0.1316338666783092,0.13303541854567033,-0.04625858681319305,0.0164456442464056,3.0201974418661854,6.754989727802428,B007
53,0.33295015384615384,-0.3425464615384616,0.017226863581730763,0.1192450624136788,0.12042534459502076,-0.0590507068884952,-0.0015032814883912948,2.764784730040294,6.990555420821517,B007
54,0.3832264615384615,-0.3972036923076923,0.020976643629807674,0.1312046804889112,0.13280766755263998,-0.024099794674070852,-0.37811138913056297,2.8855748210965673,6.331216275416013,B007
55,0.4458110769230769,-0.39928984615384616,0.020320442307692314,0.1390695941723362,0.14047912776037516,-0.10184973011843519,0.13923593662465006,3.1735040217755857,6.913192421367556,B007
56,0.4101378461538461,-0.4522781538461538,0.01954933954326923,0.14626733944418122,0.14749718151577917,-0.12544176660689244,-0.48846502023350746,2.7806487008022573,7.544867753169797,B007
57,0.4328769230769231,-0.4424732307692308,0.018589790264423086,0.12985184545134054,0.13111298852087314,0.07579509817513036,0.442001645284821,3.301556374851522,7.052956846522124,B007
58,0.31626092307692305,-0.3698750769230769,0.02021593088942309,0.12202365122458858,0.12362813000068544,0.02776539785602616,-0.5257848598496304,2.5581631225447605,6.115381511586354,B007
59,0.40200184615384615,-0.3517255384615385,0.019033301682692308,0.14983881624774464,0.15097023536992615,-0.08631559113718054,-0.3383292504346125,2.662788762094799,7.931899461626725,B007
60,0.3657027692307692,-0.3262744615384616,0.018705302884615416,0.13176846068174963,0.13302578548093422,0.022787611125173635,-0.3990515700982793,2.749111895176016,7.111661666293796,B007
61,0.4412215384615384,-0.3588184615384616,0.020757638221153854,0.12990739469365226,0.13149270070636623,-0.02374947624969081,0.16753137308708865,3.3554831263738474,6.334665789307554,B007
62,0.4245323076923077,-0.34442399999999995,0.021217447716346136,0.12949205393708751,0.13115638350042058,-0.00080059887128067,-0.178634176505871,3.2368406047956206,6.181534426469984,B007
63,0.4942098461538461,-0.4017932307692308,0.02026645492788461,0.13588983062415,0.13732713502542668,0.1961523811196762,0.8811033705556603,3.5987778093698752,6.776080745946264,B007
64,0.4059655384615384,-0.3331587692307693,0.019995295673076955,0.13796434493654727,0.13933909815800674,0.011880413573056406,-0.3845645511738711,2.9135077220119836,6.968594035127098,B007
65,0.412224,-0.3842695384615384,0.018709988581730782,0.1396883506122502,0.14086817762106518,8.637419495184671e-05,-0.466725395124425,2.926310306284226,7.529036001583389,B007
66,0.3481790769230769,-0.32669169230769235,0.01680718810096153,0.12075517652148782,0.12186079836097491,0.0186402935463946,-0.3285716882391112,2.857186901826329,7.250516721116681,B007
67,0.5246676923076923,-0.5298830769230769,0.0203866532451923,0.15044603630260717,0.15174821891696624,0.007267441273632492,0.27785240395720523,3.457488305643841,7.443508117388144,B007
68,0.5219556923076923,-0.4912892307692307,0.01781176081730768,0.14574676644974266,0.14676046639413537,0.06478235205916326,0.29361538687326094,3.5565142652650357,8.239526001917133,B007
69,0.4316252307692308,-0.327108923076923,0.017160041466346143,0.13516331240797697,0.13618277095773162,0.12098592071366299,-0.21526595577968077,3.1694554878986754,7.936039736547838,B007
70,0.4220289230769231,-0.2918529230769231,0.01844758954326923,0.12807319143021823,0.1293330492178595,0.016983705542459943,-0.3253579544584144,3.263117398291769,7.0108373191254065,B007
71,0.4504006153846154,-0.3980381538461538,0.01803911899038462,0.12185845600409428,0.12312754226864173,0.03959669244053142,0.9990403302951281,3.658000534128455,6.82558512609581,B007
72,0.31542646153846154,-0.33587076923076925,0.019283680889423067,0.12202483903470404,0.12348028431519649,-0.18581870803398765,-0.5646024775853946,2.554468215616528,6.403356549159883,B007
73,0.5509532307692308,-0.33941723076923075,0.01808190144230772,0.12714285116623072,0.12836071568891944,0.15274280136469112,0.6253924418636045,4.292226229904006,7.098850532863942,B007
74,0.3909452307692307,-0.455616,0.020150331129807693,0.14673886153456744,0.1480449313510797,-0.09668136770266401,-0.37735037324114584,2.640720132742184,7.347022259702816,B007
75,0.4554073846153846,-0.39762092307692304,0.015080406850961531,0.1328021039248909,0.13359114653283805,0.2695585895153017,0.24895798924086066,3.4089638156031614,8.858590345281051,B007
76,0.44226461538461537,-0.4495661538461537,0.01919057812499998,0.15029079998318834,0.15143825446107792,0.012383221257055677,0.031326761180731744,2.9204286391077265,7.891281517141792,B007
77,0.4385095384615385,-0.4170221538461538,0.017080995793269216,0.1406270579734476,0.14159243405424746,0.02883247271756342,0.26166655916818105,3.096984251951873,8.289471864985886,B007
78,0.360696,-0.3682061538461538,0.01859834675480768,0.1383253828278551,0.13950313464579156,-0.0008298545084766162,-0.43796477120438704,2.585576309205044,7.500835234708695,B007
79,0.3615304615384615,-0.35339446153846155,0.02049299819711535,0.14400397124528877,0.1453851972952983,-0.06274841128662562,-0.36868214099399843,2.4867075071208316,7.094383940157821,B007
80,0.496296,-0.3832264615384615,0.020939361778846168,0.15225031765489058,0.15360982788700842,-0.011724798736750064,-0.154888191299976,3.2308870260896527,7.335936477404559,B007
81,0.3721698461538462,-0.3859384615384616,0.016437425480769235,0.12277396345445701,0.1238099951399035,0.02084991601314041,-0.24545450830854465,3.005975775488075,7.532201151862467,B007
82,0.5384363076923077,-0.4405956923076923,0.01683326502403847,0.14053379334291508,0.1414702054156433,0.05339938604774119,0.41844257147643704,3.806004989604469,8.404204722828228,B007
83,0.395952,-0.3784283076923077,0.017481521033653854,0.14237672631531156,0.1433769149702273,-0.04743480460804513,-0.3415123253708985,2.761616122666754,8.201627003406108,B007
84,0.3805144615384615,-0.3490135384615385,0.017593570312500036,0.11587847127483432,0.11715050454762116,-0.018681047373898637,-0.06493346581212478,3.248082140216341,6.6587112488695395,B007
85,0.4378836923076923,-0.3625735384615385,0.019634904447115412,0.145686384642105,0.146933063228855,0.05985357326003745,-0.29308442360811204,2.9801576492396973,7.483258379209536,B007
86,0.5200781538461539,-0.4743913846153846,0.01846796213942308,0.16822401742675663,0.1691530360651415,0.015802869400361293,-0.08385380931361919,3.074601354751148,9.159269159646742,B007
87,0.6389889230769231,-0.4810670769230769,0.019993665865384626,0.15144520407358336,0.1526859470157031,0.19727138502044134,0.9645437462938156,4.184988439120765,7.636715950127529,B007
88,0.3615304615384615,-0.29227015384615385,0.01858795673076924,0.14235164392057353,0.14349116212877286,0.03447215264829785,-0.6434226382726069,2.5195312113648805,7.719576939365656,B007
89,0.3344104615384615,-0.34984799999999994,0.020349982572115344,0.12655349131442423,0.12811817801693798,-0.0642771871444864,-0.2996958583138656,2.6101718484807868,6.2957389552014895,B007
90,0.5086043076923077,-0.4024190769230769,0.017533878605769236,0.14144782442839743,0.14246187340102778,0.09250539015893586,0.29632436073576995,3.5701082370340247,8.124949225675204,B007
91,0.390528,-0.3554806153846154,0.01869206069711537,0.1493827080010048,0.15047522853185774,0.04574821555737943,-0.5709234699423309,2.5952976035342568,8.050221480132453,B007
92,0.3725870769230769,-0.32314523076923074,0.020973791466346158,0.12800769320877028,0.12965287318738622,0.0496427676390641,-0.5050046248213818,2.8737278840290714,6.181661212538652,B007
93,0.33587076923076925,-0.3367052307692308,0.019364560096153838,0.11521752566713755,0.11677799649334637,-0.03369540556794824,-0.3473873465786035,2.8761477274522864,6.0305008692937285,B007
94,0.5361415384615384,-0.5280055384615384,0.018177652644230775,0.1691843012058144,0.17007587236767072,0.07603258024110497,0.18104854992694275,3.1523668289791598,9.35631655507783,B007
95,0.40972061538461535,-0.3604873846153846,0.01953507872596154,0.12557558519746317,0.12702538038592517,0.23740938501367637,-0.04733233510607526,3.2255019755879726,6.502424800423877,B007
96,0.4045052307692307,-0.3707095384615384,0.01738251021634617,0.1530262526167222,0.15393608236564427,-0.0012562909740842932,-0.5069467580239633,2.6277479883397947,8.855802783931967,B007
97,0.5567944615384616,-0.41764799999999996,0.01897666586538462,0.1249984661412072,0.12637037615847097,0.08719741974492254,1.1312062052026324,4.406052102276171,6.659250737453489,B007
98,0.3974123076923077,-0.33962584615384617,0.017006432091346172,0.13806093079708795,0.13903749588656447,-0.05332816696164016,-0.42685049597135505,2.858310308008867,8.175582928844584,B007
99,0.44748000000000004,-0.3800972307692307,0.019989998798076915,0.14219682314156643,0.14352627122499734,0.057501582911945695,-0.030869523686918754,3.1177567436313667,7.179903944706835,B007
100,0.4126412307692308,-0.4057569230769231,0.01817337439903846,0.1441248627085122,0.14519628939794926,-0.10185341858224786,-0.3054339908906769,2.8419543810673917,7.989506307955197,B007
101,0.38760738461538463,-0.3540203076923077,0.017794240384615384,0.12537744860953257,0.12657325362007235,0.07926373914753976,-0.1689565819477412,3.062316670620188,7.113158577395951,B007
102,0.3894849230769231,-0.36403384615384615,0.020637439903846116,0.1502132462615194,0.15155160211314136,-0.06652155566011823,-0.7591482347807088,2.569982221541623,7.343527240745462,B007
103,0.3926141538461537,-0.33712246153846154,0.018333503004807686,0.125388555616113,0.12666117563488785,0.012762440957727321,-0.21981796623291805,3.099719798732163,6.908727459322578,B007
104,0.39344861538461534,-0.3713353846153846,0.0204644765625,0.13200315039538127,0.1335163288817579,-0.03299718628848233,-0.25883140038517327,2.9468202030408843,6.524297285297736,B007
105,0.3521427692307692,-0.3508910769230769,0.020430046875000014,0.12495948582759109,0.1265583304808522,-0.07440933103651215,-0.3580651845273013,2.782454287227241,6.194715619361598,B007
106,0.3698750769230769,-0.3452584615384615,0.019441364783653856,0.1278776029966689,0.1292852605575966,-0.013373745741358987,-0.15803966832647864,2.8609222375995254,6.650009502743274,B007
107,0.3873987692307692,-0.3671630769230769,0.01979381069711536,0.13894658965793544,0.14028220148225845,-0.06654340246200033,-0.4137032066821793,2.761567505623753,7.0871750583480315,B007
108,0.3346190769230769,-0.2943563076923077,0.020175389423076954,0.11821586499673493,0.11986821773684445,0.04506264501696548,-0.1768108482337456,2.7915579562356627,5.941308751133058,B007
109,0.4424732307692308,-0.3508910769230769,0.019631441105769244,0.14154030142323984,0.14282677021055307,0.04174428078584519,-0.3426903796716565,3.097971270490423,7.275409351816737,B007
110,0.473556923076923,-0.40033292307692303,0.018004078124999993,0.15594000987602358,0.15690024269895791,0.0732951090784238,0.1967909911609489,3.018203891408437,8.71470572442642,B007
111,0.46917600000000004,-0.3786369230769231,0.02057815564903848,0.13908923279769805,0.1405360550642418,0.08067832062693316,-0.21884582919710382,3.338474242681214,6.82938050722774,B007
112,0.38719015384615385,-0.38072307692307694,0.02113330889423077,0.144244621801099,0.14571482012836626,-0.03923831753864554,-0.21336081487914305,2.657177584991437,6.895031008047456,B007
113,0.3949089230769231,-0.3844781538461538,0.019481498798076896,0.14495535577479132,0.1461884550095902,0.08439708331537155,-0.4375838001808039,2.701368743865693,7.503963453983382,B007
114,0.5023458461538461,-0.3775938461538461,0.020166018028846162,0.13938346446335584,0.14076734719627285,0.13202962512227193,0.28066441081721694,3.568624799424699,6.980423551883888,B007
115,0.4472713846153846,-0.33253292307692306,0.01918589242788464,0.14116330042730732,0.14239282221823288,0.16452508708460456,0.0028171493012973947,3.141109064682287,7.421746095650998,B007
116,0.4032535384615384,-0.2995716923076923,0.018549045072115362,0.1379057142078827,0.13908084279407248,0.08783401541454201,-0.5114771989704363,2.8994182833548714,7.498005544401401,B007
117,0.4597883076923077,-0.3500566153846153,0.020603417668269217,0.14807312832921432,0.14942804416819838,0.14240933307349915,-0.45669552703663285,3.0769880597163093,7.252585302793167,B007
118,0.5553341538461538,-0.457284923076923,0.01771845432692306,0.1536648002050376,0.1546083924036053,0.07159805678715797,0.39569397536963313,3.591875869173089,8.72583971214007,B007
119,0.3924055384615385,-0.30562153846153844,0.019005391225961538,0.11460161964618619,0.11611162907776966,0.07212883610739439,-0.13424190383778667,3.379554154723914,6.109404836621311,B007
120,0.3613218461538461,-0.31041969230769234,0.0200331887019231,0.12999630212267876,0.13146811114406584,-0.11675616413279796,-0.5241818371471192,2.7483611273451793,6.562515488682312,B007
121,0.5265452307692308,-0.44268184615384615,0.018554138221153833,0.14572623479515448,0.1468320576002412,-0.002216539809238344,0.10107782699748658,3.5860372685287887,7.913709375778818,B007
122,0.38719015384615385,-0.33357600000000004,0.018292554086538456,0.12069840450089209,0.12201842368748367,-0.055501006214685907,0.10118589365159325,3.173210586934265,6.670387476250645,B007
123,0.4376750769230769,-0.314592,0.019587028846153858,0.11604823370771566,0.11763372259041754,0.16398615814070824,0.037578385201129105,3.720659920344389,6.005695070670011,B007
124,0.3819747692307692,-0.2845513846153846,0.021279787860576962,0.12001561671530488,0.12182984637001026,0.16725546127928553,0.006730223739751295,3.135313559131241,5.725143839225617,B007
125,0.3919883076923077,-0.3364966153846153,0.016591238581730762,0.12821006188993103,0.12921701362023338,0.045333444959587674,-0.34889634460708585,3.0335657566298098,7.788268065924814,B007
126,0.4526953846153846,-0.41973415384615387,0.020533743389423067,0.15341039886293942,0.15470424022018256,0.005894582398320642,-0.2594817521585395,2.926198945620926,7.534146954416053,B007
127,0.3811403076923077,-0.3367052307692308,0.018968313100961563,0.12112006479361202,0.12253791559014351,0.053260377946809205,0.12755761318444048,3.1103867391307674,6.460137753838094,B007
128,0.4128498461538462,-0.3488049230769231,0.016740365985576884,0.13533178805070345,0.1362976421956315,-0.08520347019337166,-0.2082594347165041,3.029031460142738,8.141855579087245,B007
129,0.46646400000000005,-0.4072172307692307,0.018813481370192287,0.14889731534846212,0.1500090224210679,-0.03440495534613525,-0.06693298500481326,3.1095729608227076,7.973485580331733,B007
130,0.431208,-0.3773852307692308,0.0197074308894231,0.13921765934202987,0.14053829443783866,-0.1296429787191811,-0.2392792931181269,3.0682598058049373,7.131233656298905,B007
131,0.4547815384615384,-0.3490135384615385,0.017681987379807702,0.13439436524760018,0.1354874885998575,-0.053272269099652055,-0.2784928679366985,3.3566312517952803,7.662458166584833,B007
132,0.3915710769230769,-0.33023815384615385,0.0197447127403846,0.13532403377691438,0.13669149353987858,0.15448185037565748,-0.32913254864123553,2.864633831869277,6.922941616683962,B007
133,0.3367052307692308,-0.2490867692307692,0.018305592548076927,0.09571073649788923,0.0973996609578235,0.12259659010913543,0.22233835433689375,3.4569445874666096,5.320759800701219,B007
134,0.4076344615384615,-0.3792627692307693,0.020367299278846167,0.14569313638111933,0.1470394092559952,-0.04842417495633479,-0.24057032450248483,2.7722803267576452,7.219386686614504,B007
135,0.3963692307692308,-0.3214763076923077,0.018796572115384637,0.11955919919137048,0.12097005355669176,0.0907000023711857,0.02124473013912187,3.2765896940227046,6.435750774880919,B007
136,0.4695932307692308,-0.3903193846153846,0.018860134615384643,0.14048908439109653,0.14168137816293516,-0.017857306416389954,0.12038761864339653,3.3144315566241414,7.512214575995785,B007
137,0.4360061538461539,-0.4435163076923077,0.017132945913461525,0.1380129828582956,0.1390054679407151,-0.0852384562534943,0.2739590704431163,3.1366115326636472,8.113343066792567,B007
138,0.5290486153846153,-0.4408043076923077,0.018238566706730772,0.15122926755398994,0.1522517730981187,0.18160558701674231,0.23288478504827825,3.474827285220973,8.347792649843017,B007
139,0.4128498461538462,-0.3269003076923077,0.01845614603365386,0.1314603636946112,0.1326860194773277,-0.01158098144480478,-0.42489564332410934,3.111479625209426,7.18925929798027,B007
140,0.3926141538461537,-0.4068,0.015447113581730773,0.14023162611596976,0.14101176641853938,-0.0937279122882163,-0.2678070633971088,2.78426519869859,9.128680621945664,B007
141,0.4045052307692307,-0.31396615384615384,0.017317114182692328,0.12528388407572494,0.12641442116039045,-0.06541521929394924,-0.3148272021110987,3.199834536725899,7.299970412318234,B007
142,0.4453938461538462,-0.4295390769230769,0.015524529447115399,0.15684843500698797,0.15753862302046368,-0.024304466906444926,-0.00966616191376346,2.827204133274614,10.147722902463611,B007
143,0.3648683076923077,-0.3573581538461538,0.01561457632211537,0.13819768557714307,0.13900994322617255,-0.09131816325751517,-0.450732539142058,2.624764094023534,8.902575411494757,B007
144,0.3863556923076923,-0.3867729230769231,0.016129799278846134,0.13089859336281245,0.13182518467983564,-0.010965077321540413,-0.1754006966251569,2.930818517311665,8.172772791582187,B007
145,0.41556184615384617,-0.3705009230769231,0.01723195673076923,0.13641122572966516,0.137429221568279,-0.03598135880631947,-0.19007348965588955,3.0238244924306907,7.975253403630395,B007
146,0.3210590769230769,-0.34296369230769225,0.013017477764423073,0.10768305762834811,0.10841481337654364,-0.006337392704070291,-0.019305384721597374,2.961394913884899,8.328403961083971,B007
147,0.4579107692307692,-0.3369138461538461,0.016442926081730758,0.13292760240165347,0.13387629247035354,0.15704329739145909,0.05489969246410897,3.4204022294101994,8.141877656380117,B007
148,0.3738387692307692,-0.339,0.014974876802884615,0.13515712926496531,0.13591856834210256,0.07405096038790854,-0.3785947972338062,2.7504613519017456,9.076439835279349,B007
149,0.3577753846153846,-0.2812135384615385,0.016515656249999983,0.12676609869830419,0.12777604497343492,0.1538495591585665,-0.4651043712269689,2.800019242180859,7.736661688719457,B007
150,0.41973415384615387,-0.398664,0.015455873798076919,0.157252758700338,0.1579340536305922,0.06492376808994853,-0.2208059435083518,2.657654534897915,10.218384006877889,B007
151,0.4009587692307692,-0.30666461538461537,0.01739208533653844,0.11442274644084383,0.11568173506438223,0.08902630597377319,-0.32451782366183846,3.4660507901927398,6.651401072725328,B007
152,0.4579107692307692,-0.4211944615384615,0.01746542668269232,0.16134557719136008,0.16220978437630304,-0.01909439995620162,-0.3537031604262979,2.822954059099684,9.287479047794909,B007
153,0.4159790769230769,-0.3861470769230769,0.01690640264423078,0.14628264514304473,0.14718539886184295,-0.02043419509420443,-0.4031563899667132,2.826225156433756,8.705896929058955,B007
154,0.4779378461538461,-0.3682061538461538,0.017718454326923077,0.14436524439674117,0.1453785216536564,0.07756496458386451,-0.1944789968035341,3.2875409704087164,8.204921206516003,B007
155,0.36632861538461536,-0.31542646153846154,0.01834063341346151,0.12569500251394644,0.12696528482963285,0.04021801919865287,-0.34402157540685074,2.885265967592401,6.922622679783998,B007
156,0.3980381538461538,-0.3381655384615385,0.018071715144230786,0.13590654283300288,0.13703699350578116,0.15177846775628165,-0.3260260270213031,2.9046036669606434,7.582954490599574,B007
157,0.4172307692307693,-0.3577753846153846,0.019445439302884615,0.13472680369971546,0.13605774823417857,0.004703266120018834,-0.245014557082869,3.066571177649097,6.996897633163536,B007
158,0.4560332307692308,-0.4443507692307692,0.01748253966346159,0.13895476174551635,0.13998288866949382,-0.02652490521480389,0.4136191000009899,3.2577783978007964,8.007011072999724,B007
159,0.4226547692307692,-0.3202246153846154,0.017668948918269256,0.12798902638027243,0.1291409515720471,-0.01408529486550716,-0.1664213851957843,3.2728175229138854,7.308920987287396,B007
160,0.3778024615384615,-0.3164695384615385,0.017251514423076923,0.11402135576202387,0.11526399332840398,-0.012163992029402944,0.21233978509812346,3.2777144937365392,6.681384051374539,B007
